clause_id,source_document,clause_text,category,risk_level,annotator_notes,confidence,matched_keywords,source
claudette_Weebly_ltd2_293,weebly_claudette.txt,We will not be liable for any loss or damage from your failure to comply with this security obligation.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_294,weebly_claudette.txt,"You acknowledge and agree that under no circumstances will Weebly or any of its affiliates, subsidiaries, officers, directors, or employees be liable, in any way, for any of your acts or omissions or those of any third party, including damages of any kind incurred as a result of such acts or omissions.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_295,weebly_claudette.txt,"In no event shall Weebly be liable to you or any third party for your use of Materials in violation of law, or any terms or conditions applicable to such Materials.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_296,weebly_claudette.txt,"Under no circumstances will we be liable for your Content or the content of any third party, including, but not limited to, for any errors or omissions in your Content, or for any loss or damage of any kind incurred as a result of the use of any Content posted, transmitted or otherwise made available via the Service.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr3_297,weebly_claudette.txt,"You acknowledge that we do not pre-screen Content, but that we shall have the right (but not the obligation) to refuse, move or delete any Content that is available via the Service.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr2_298,weebly_claudette.txt,We shall also have the right to remove any Content that violates these Terms or is otherwise objectionable in our sole discretion.,content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ter2_299,weebly_claudette.txt,We retain the right to terminate any account or user who has violated any of the above prohibitions.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ter3_300,weebly_claudette.txt,"<ch2>We may modify (e.g., change data storage or capacity limits), replace, refuse access to, suspend or discontinue the Service, partially or entirely, or change and modify prices for all or part of the Services we offer in our sole discretion.</ch2>",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr2_301,weebly_claudette.txt,"We further reserve the right to withhold, remove and or discard any Content available as part of your account, with or without notice if deemed by us, in our sole discretion, to be contrary to these Terms.",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_302,weebly_claudette.txt,We do not accept any liability for such loss.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_303,weebly_claudette.txt,"Weebly is not responsible or liable for any loss or damage incurred as a result of your use of any third party’s service, product, software, or website, including but not limited to any content thereon such as text, documents, designs, images, clips, photographs, videos, artwork, graphics, audio, audio-visual files, messages, interactive and instant messaging, posts, functions, files, documents, or other materials (collectively, “Third Party Materials”) whether or not you were linked to or directed to any Third Party Materials by or through the Site or Service.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_304,weebly_claudette.txt,"Weebly does not endorse or assume responsibility for any Third Party Materials and makes no guarantee regarding the reliability, accuracy, nature, origin, quality, or use of such Third Party Materials.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_305,weebly_claudette.txt,In no event shall Weebly be liable to you or any third party for your use or alleged use of any Third Party Materials.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_306,weebly_claudette.txt,"Should we, due to failure on the part of you, the account holder, or the new domain name service provider, be unable to make the domain transfer to your new domain name service provider, we are expressly entitled to have the cancelled domain name deleted by the relevant domain name service provider after the cancellation date has lapsed, and we will not be liable to you or any third party for such deletion.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ter2_307,weebly_claudette.txt,Weebly may suspend or terminate your access to and use of the Email Marketing Service if you do not comply with these terms.,data_retention,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr2_308,weebly_claudette.txt,"In our sole discretion, we reserve the right to block emails, remove Content, or prohibit use of the Email Marketing Service that may be in violation of the foregoing or of the Terms (including SendGrid Terms).",content_rights,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr3_309,weebly_claudette.txt,"<ter3>You understand and agree that we and any applicable third party that supports, posts, publishes or distributes your emails and Content also has the right to reformat, edit, monitor, reject, block or remove any of your emails and Content and suspend or terminate the Email Marketing Service, in whole or in part, permanently or temporarily.</ter3>",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_310,weebly_claudette.txt,"In no case will the foregoing make us responsible or liable to you for compliance with any such laws or obligations, for which you remain solely responsible and liable.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ter3_311,weebly_claudette.txt,We may terminate the Email Marketing Service and your Weebly account at any time and for any reason.,data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_cr3_312,weebly_claudette.txt,"If your account is terminated, we may permanently delete it and any associated data.",content_rights,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <cr3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ter3_313,weebly_claudette.txt,"<ltd2> We may terminate any Third Party Service, including SendGrid, in our sole discretion at any time, without notice to you, with no liability to you or to the third party.</ltd2>",data_retention,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ter3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_314,weebly_claudette.txt,"Any such termination or any act by a Third Party Service may impact our ability to make available some or all of the features of the Email Marketing Service, and we will not be liable to you or to any third party for any such actions.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_315,weebly_claudette.txt,"WE ARE NOT RESPONSIBLE FOR ANY DAMAGE, LOSS OF DATA, CUSTOMER INFORMATION OR VENDOR DATA, REVENUE, OR OTHER HARM TO BUSINESS ARISING OUT OF DELAYS, MISDELIVERY OR NONDELIVERY OF INFORMATION, RESTRICTION OR LOSS OF ACCESS, BUGS OR OTHER ERRORS, UNAUTHORIZED USE DUE TO YOUR SHARING OF ACCESS TO THE SERVICE, OR OTHER INTERACTION WITH THE SERVICE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_316,weebly_claudette.txt,ANY MATERIAL DOWNLOADED OR OTHERWISE OBTAINED THROUGH THE USE OF THE SERVICE IS DONE AT YOUR OWN DISCRETION AND RISK AND YOU WILL BE SOLELY RESPONSIBLE FOR ANY DAMAGE TO YOUR COMPUTER SYSTEM OR LOSS OF DATA THAT RESULTS FROM THE DOWNLOAD OF ANY SUCH MATERIAL.,liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_317,weebly_claudette.txt,"TO THE EXTENT PERMITTED BY APPLICABLE LAW, WE WILL NOT BE LIABLE TO YOU OR ANY OTHER PERSON FOR ANY DIRECT, INDIRECT, INCIDENTAL, PUNITIVE, SPECIAL, CONSEQUENTIAL OR EXEMPLARY DAMAGES, INCLUDING BUT NOT LIMITED TO, DAMAGES FOR LOSS OF PROFITS, GOODWILL, USE, DATA OR OTHER INTANGIBLE LOSSES (EVEN IF WEEBLY HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGES), RESULTING FROM: (a) THE USE OR THE INABILITY TO USE THE SERVICE; (b) THE COST OF PROCUREMENT OF SUBSTITUTE GOODS AND SERVICES RESULTING FROM ANY GOODS, DATA, INFORMATION OR SERVICES PURCHASED OR OBTAINED OR MESSAGES RECEIVED OR TRANSACTIONS ENTERED INTO THROUGH OR FROM THE SERVICE; (c) UNAUTHORIZED ACCESS TO OR ALTERATION OF YOUR TRANSMISSIONS OR DATA; (d) STATEMENTS OR CONDUCT OF ANY THIRD PARTY ON THE SERVICE; OR (e) ANY OTHER MATTER RELATING TO THE SERVICE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_ltd2_318,weebly_claudette.txt,"TO THE MAXIMUM EXTENT PERMISSIBLE BY APPLICABLE LAW, NEITHER WEEBLY, ITS AFFILIATES, NOR LICENSORS SHALL BE LIABLE IN ANY WAY FOR YOUR USE OF THE SITE, THE SERVICE, THE MATERIALS, YOUR CONTENT, THE COMMERCIAL PRODUCTS OR THIRD PARTY USER GENERATED CONTENT AVAILABLE ON OR THROUGH THE SITE, INCLUDING, BUT NOT LIMITED TO, ANY ERRORS OR OMISSIONS, ANY INFRINGEMENT OF THE INTELLECTUAL PROPERTY RIGHTS OR OTHER RIGHTS OF THIRD PARTIES, OR FOR ANY LOSS OR DAMAGE OF ANY KIND INCURRED AS A RESULT OF, OR RELATED TO, THE USE OF THE SITE, THE SERVICE, THE MATERIALS, YOUR CONTENT, THE COMMERCIAL PRODUCTS OR ANY THIRD PARTY USER GENERATED CONTENT AVAILABLE ON OR THROUGH THE SITE.",liability_limitation,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <ltd2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_a2_319,weebly_claudette.txt,"Any claim relating to these Terms that is not resolved through our informal process, or as set forth below, will be resolved finally and exclusively by binding individual arbitration with a single arbitrator (the “Arbitrator”) administered by the American Arbitration Association (https://www.adr.org) according to this Section and the applicable arbitration rules for that forum.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_a2_320,weebly_claudette.txt,"If you are a consumer bringing a claim relating to a transaction intended for a personal, household, or family use, any arbitration hearing will occur within the county where you reside.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_a3_321,weebly_claudette.txt,"Otherwise, any arbitration hearing will occur in San Francisco, California, or another mutually agreeable location.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_j3_322,weebly_claudette.txt,"Subject to and without waiver of the arbitration provisions above, you agree that any judicial proceedings (other than small claims actions in consumer cases as discussed above) will be brought in and you hereby consent to the exclusive jurisdiction and venue in the state courts in the City and County of San Francisco, California, or federal court for the Northern District of California.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_a2_323,weebly_claudette.txt,"Either party may bring a lawsuit solely for injunctive relief to stop unauthorized use or abuse of the Service, or to enforce intellectual property rights (e.g., copyright, trademark, trade secret, or patent rights) without first engaging in our informal dispute resolution process or arbitration.",arbitration,MEDIUM,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <a2>. Expert-annotated.,1.0,,claudette
claudette_Weebly_j3_324,weebly_claudette.txt,"In the event this agreement to arbitrate does not apply to you or your claim, any judicial proceeding will be brought in the federal or state courts of San Francisco County, California.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
claudette_Weebly_j3_325,weebly_claudette.txt,"You and Weebly agree to submit to the personal and exclusive jurisdiction of the courts in San Francisco, California.",arbitration,HIGH,CLAUDETTE corpus (Drawzeski et al. 2021). Tag: <j3>. Expert-annotated.,1.0,,claudette
